tid,seat_no,price,isBooked,date
956,57777,341,1,1905-12-15
354,17552,541,1,1942-03-08
930,9299,888,0,1913-04-30
392,2130,361,0,1915-03-02
120,93353,657,1,1911-05-10
378,32669,563,0,1996-08-28
768,64092,419,1,1969-11-24
903,52567,549,0,2018-05-30
119,71204,417,1,1910-03-29
668,74675,846,0,1977-03-23
754,59949,603,0,1973-03-06
962,59943,268,1,1967-11-22
252,60093,202,0,1988-07-13
289,99821,631,1,1903-05-04
912,82335,782,0,2014-08-09
815,9668,926,1,2018-08-28
537,32295,995,0,1902-05-08
355,38104,566,1,1901-07-31
887,13527,417,0,1968-09-14
884,29849,841,1,1942-03-07
566,44934,656,0,2017-11-28
647,29955,439,1,1921-07-09
350,16502,664,0,2003-12-18
508,94051,546,0,1939-08-02
935,31943,957,1,1938-05-18
704,40625,800,0,1964-06-14
215,93180,701,1,1940-02-09
472,91378,418,1,1967-12-30
383,10461,275,1,1991-01-20
874,68532,366,1,1907-03-31
486,70616,312,1,1966-01-12
206,88750,484,1,1953-08-19
982,9676,255,1,2017-07-19
268,26946,679,1,1990-04-25
612,36982,465,0,1948-03-24
947,85440,656,1,2002-12-28
641,25321,649,0,2001-09-09
581,8278,800,1,1915-09-12
302,40464,908,0,1976-02-20
612,53675,538,0,1994-06-09
365,65467,584,1,1920-03-18
300,63366,449,0,1948-06-28
727,53270,311,1,1944-12-10
959,69922,843,1,2008-10-15
857,54728,546,0,1964-12-24
486,27508,750,0,1951-04-28
265,54113,852,1,1973-07-12
684,54825,323,0,1957-12-30
247,27398,509,0,1906-10-10
620,11258,500,1,1997-06-07
736,41063,284,0,1999-08-30
468,48663,221,1,1937-07-10
233,46198,496,1,1986-06-03
920,66555,691,0,2017-10-30
300,4102,676,0,2016-08-03
463,79532,245,0,1991-11-21
211,96710,838,0,1980-04-27
893,89006,939,1,1918-12-07
701,54188,947,1,2012-10-03
737,50922,719,0,1973-11-08
595,81520,677,1,1921-06-26
947,1794,337,1,1993-02-25
102,35622,278,1,2005-01-02
117,89793,309,0,1981-02-04
771,342,439,1,1923-07-04
476,28553,474,0,1972-06-21
335,45634,680,1,2013-10-16
935,34933,241,1,1900-11-13
318,73323,329,1,1992-12-11
810,7002,261,0,1945-10-22
764,14825,765,0,2010-05-29
284,70724,700,0,1969-02-20
292,64935,260,0,2017-03-19
767,82544,740,1,1942-11-08
625,19131,838,0,2014-08-24
506,70024,381,0,1931-08-31
894,16521,694,1,1998-01-15
652,67794,931,1,1983-04-18
124,19739,658,1,1940-04-10
800,93407,349,0,1969-04-30
107,47349,412,0,1911-10-08
642,869,461,1,1900-06-18
920,15855,353,1,1952-06-04
485,26954,439,0,1908-08-10
630,13589,347,0,1910-11-27
208,83017,733,0,1933-03-21
868,55028,248,0,1961-10-31
828,62589,854,0,1975-07-03
176,31151,868,1,1951-07-28
870,97945,478,1,1925-04-17
201,70922,634,1,1978-07-18
177,79481,299,1,1989-05-01
685,28665,795,0,1901-06-24
986,96862,536,0,2012-01-02
396,60508,572,1,2012-06-23
106,48113,707,1,1986-04-03
610,6508,553,0,1957-10-25
465,68794,862,1,1994-06-07
810,85122,710,0,1956-10-06
559,76374,395,0,1975-02-08
420,41176,443,1,1970-05-28
603,65426,253,0,1957-06-13
854,62553,390,0,1954-10-18
652,91315,753,0,1999-09-05
997,82121,218,1,1968-08-16
617,7716,771,0,1965-09-27
898,71052,594,1,1958-05-10
476,97537,585,0,1998-06-10
413,29140,556,0,2008-05-29
120,53196,837,0,1913-03-14
769,79009,447,1,1907-06-02
324,78845,910,0,1982-01-03
198,47727,289,1,1927-10-13
399,64312,667,0,1984-05-31
436,32621,969,0,2002-08-21
856,54967,212,1,1926-11-24
649,90662,352,0,1907-12-09
146,1017,458,1,1951-02-23
212,54893,439,0,2002-05-01
238,83128,473,0,1924-02-15
860,14414,876,1,1947-05-22
537,72905,639,0,1988-09-20
945,60872,703,1,1976-01-26
123,97520,492,1,1935-07-16
149,39276,899,0,1916-02-28
515,61232,586,0,1919-08-24
356,4808,222,0,1939-10-13
958,64893,571,1,2001-07-01
252,81530,662,0,1911-03-15
953,96293,334,1,1911-06-24
408,54729,274,1,1984-10-10
499,64062,359,1,2007-06-26
279,74119,408,1,1900-10-30
798,92174,682,1,1906-03-17
700,22249,300,1,1936-10-12
680,45360,309,1,1915-06-30
947,4184,354,1,1997-03-02
763,81473,357,0,2001-10-15
512,33890,969,0,1942-10-29
109,48127,389,0,1901-09-27
609,10904,864,1,1993-12-04
299,37360,835,0,1909-01-05
845,64329,599,0,1978-06-24
815,39835,480,1,2019-04-02
493,17104,654,0,1927-07-26
221,99931,585,0,1920-06-27
527,67297,899,1,2014-04-13
421,73613,281,1,1919-05-02
708,31322,246,1,1957-09-08
377,74841,969,0,1978-01-17
911,80536,309,0,1983-10-08
172,46380,817,0,1985-06-03
679,63055,819,0,1960-03-27
648,92422,271,0,1939-07-29
463,87395,864,0,2006-05-24
553,27009,615,1,1977-12-22
369,15113,283,0,1971-01-11
898,37732,867,0,1977-10-25
952,28407,966,1,1975-08-11
514,12673,950,0,1928-08-01
956,67875,237,0,1967-12-08
185,84424,911,1,1949-01-08
308,31410,790,1,1937-08-23
684,85892,498,1,1920-07-18
995,97520,840,1,1978-04-14
883,86549,546,1,1997-03-13
698,63239,472,0,1904-09-15
296,4099,998,1,1975-07-04
846,66525,675,1,1920-07-28
637,24214,918,1,1926-06-28
233,53632,496,1,1992-06-25
924,73496,786,1,1903-09-03
738,40937,651,0,1923-07-07
529,95576,954,1,1915-08-26
582,45309,456,0,1902-03-07
301,87537,673,1,1934-03-04
802,65997,856,1,1932-03-18
314,6075,978,0,1909-11-13
803,56979,594,0,1993-10-28
577,17062,228,0,1918-07-30
806,18944,547,1,1987-12-03
307,72187,958,1,1904-08-13
408,36317,742,1,2018-05-22
346,88783,465,0,1947-04-03
825,13795,324,0,1969-05-11
436,58647,501,1,1911-10-09
785,13869,457,0,2009-08-04
114,6495,924,0,2006-06-12
761,31143,809,0,2004-12-26
526,18263,617,0,1948-10-29
184,60877,724,1,1962-04-20
781,73947,333,1,1911-08-12
637,7661,476,1,1939-01-22
758,99478,397,0,1971-12-24
829,23226,972,1,1919-03-29
988,30751,989,0,1958-10-02
831,38091,389,1,1939-07-03
439,59531,520,1,1976-07-13
424,45027,824,1,1946-09-20
493,38005,338,1,2005-03-20
915,76289,403,0,1973-10-17
706,65395,861,1,1904-11-10
342,83476,254,1,1946-10-21
997,82314,425,0,1941-03-26
154,94428,244,1,1943-02-28
261,63131,284,1,1963-03-21
519,73815,580,0,1968-05-25
643,49355,980,0,1910-11-15
489,14306,633,0,1947-08-26
381,19872,412,1,1900-03-17
289,8983,987,0,1900-12-09
472,38092,819,1,1979-11-08
788,25001,825,1,2016-01-04
510,10998,252,1,2011-07-19
814,69866,996,0,1946-05-01
932,96364,709,1,1930-01-22
127,93610,792,1,1967-03-08
626,26080,416,0,1909-07-30
604,83976,350,0,1982-12-01
890,88183,621,0,1992-12-04
502,42493,359,0,2002-04-07
707,6745,857,0,2007-03-04
696,27980,576,0,1972-01-18
367,3253,396,0,1973-10-07
229,7260,333,1,1984-10-04
878,18282,693,1,1934-06-15
461,61436,388,1,1933-08-11
197,74061,421,1,2005-06-24
978,11044,919,1,1962-09-21
237,49216,776,1,1951-01-21
133,54188,520,1,1960-06-10
303,62109,232,1,1903-05-15
886,1947,810,0,1939-06-16
463,57950,370,0,1922-12-08
294,79609,990,1,1956-07-25
272,19110,981,1,1981-02-19
690,96950,980,0,1960-10-27
131,18101,400,0,1939-10-23
950,73382,626,1,1980-05-30
652,90857,585,0,1918-08-22
265,65158,475,1,1902-10-26
602,20773,958,0,1982-01-10
365,85219,557,1,1993-07-24
832,62115,723,0,1950-06-25
118,83751,949,0,1904-01-23
822,31417,578,1,1920-11-04
662,72509,220,1,1948-07-17
121,81061,305,1,1969-04-24
502,83110,945,1,1941-09-20
503,87710,817,0,1970-01-11
103,42078,931,0,1920-06-29
551,74706,726,0,1915-03-03
764,58073,727,0,1950-11-16
805,92866,553,0,1966-08-31
343,91361,643,0,1993-07-03
199,65881,668,1,1985-12-25
186,84483,317,0,1988-07-23
495,78770,942,0,1955-01-02
236,28050,300,0,1937-10-24
818,3348,322,0,1937-10-07
716,12231,286,1,1989-06-20
114,7899,248,1,1964-12-05
315,5751,665,0,1939-07-26
741,16016,576,1,1935-11-03
703,94148,421,0,1901-09-25
237,96301,373,0,1941-07-16
800,99831,404,1,1988-09-17
744,77351,644,1,1958-05-26
1000,76938,923,1,2014-10-05
297,7612,429,1,1990-04-22
928,27715,632,1,1916-04-20
965,73879,918,0,1995-04-30
618,37097,426,1,1959-06-13
652,87377,303,0,1989-02-25
213,65207,267,1,1968-08-15
486,44025,534,1,1984-05-29
135,44558,642,0,1935-12-28
180,34537,561,1,1906-06-11
439,31263,905,1,1901-05-03
920,18572,835,1,1971-06-12
746,72349,229,0,1978-12-21
890,24626,933,1,1927-09-05
479,95441,795,0,1944-09-24
532,41194,353,0,1937-11-25
279,86910,851,0,1911-08-08
682,58607,573,0,2004-03-09
525,72295,727,0,1954-12-27
617,984,967,1,2015-11-09
973,61441,837,0,2014-01-08
395,75206,263,1,1956-03-02
466,12638,270,1,2001-06-14
173,36862,382,0,1948-07-08
319,7055,231,1,1931-04-12
305,72122,921,0,1985-09-07
243,53076,776,1,1989-10-31
634,19414,605,1,2018-01-26
1000,60419,602,1,1933-07-09
773,16754,699,1,2018-05-07
940,76164,474,0,1961-10-25
660,40407,605,1,1992-01-13
915,9921,460,1,1904-09-24
542,10356,991,0,2004-08-26
965,96004,898,1,1908-02-04
453,81592,534,1,1908-12-20
979,84968,763,1,1941-06-21
111,31142,948,0,1989-03-08
550,20780,420,0,1923-12-11
544,71527,228,0,1917-07-31
369,72837,305,0,1941-10-30
556,24728,316,1,1913-03-27
759,24905,205,1,1932-04-12
373,44565,496,0,2009-11-30
542,94105,511,0,2019-08-16
764,28179,981,0,1917-11-07
906,58335,305,0,1971-01-21
389,44310,433,0,2007-03-23
551,10029,284,0,1937-04-11
767,53136,321,1,1919-06-20
566,23101,280,0,1905-03-31
283,26045,401,1,2017-08-29
261,57353,667,1,1927-10-06
290,71485,449,0,1951-01-14
579,2516,720,1,2002-02-21
324,3015,817,0,1909-10-17
792,14660,679,1,1906-11-01
952,14692,261,0,1986-11-25
147,49411,953,0,1952-08-02
140,69879,978,1,1917-11-28
658,80300,986,1,2001-03-26
401,50213,681,1,1958-06-04
601,2406,299,1,1901-06-01
658,84018,722,0,1960-08-30
753,86605,927,0,1962-01-11
355,5999,569,1,1935-05-06
700,85343,746,0,1966-07-10
235,32827,682,0,2004-10-18
959,71809,253,1,2017-12-21
289,95072,981,1,1983-10-22
912,63324,698,0,1947-06-04
454,17179,353,1,2017-01-23
444,22622,251,1,1977-11-07
935,94304,375,1,1951-11-16
711,96909,451,1,1999-05-07
994,99395,563,1,2005-10-12
467,37887,812,1,1927-03-29
277,73006,416,0,2017-09-18
266,9129,486,1,1915-10-03
778,8319,283,1,1922-12-08
292,74382,354,0,1951-06-24
345,85022,771,0,1921-01-30
930,24809,863,1,2013-09-28
599,28915,274,0,1935-07-22
943,20922,732,1,1944-01-14
918,4338,778,1,1958-01-04
178,16175,915,0,1907-04-24
986,67595,493,1,1943-10-15
502,63952,821,0,2014-03-10
335,1231,896,1,1986-01-03
525,20545,752,0,1985-02-24
877,45441,832,1,1961-11-06
805,51487,928,1,1902-01-08
498,79925,854,0,1921-02-24
481,66893,898,0,2015-10-18
187,40243,696,1,1939-12-07
179,81953,303,0,1971-09-03
682,57093,867,1,1984-12-02
896,75789,588,1,1986-12-28
350,45975,777,0,1987-09-26
906,96807,746,0,1999-12-26
474,40236,783,0,1908-09-28
124,46231,922,1,1989-12-23
938,67796,733,0,1950-11-03
282,90833,579,0,2009-06-04
949,13047,837,0,2018-01-13
426,57238,798,1,1989-06-16
375,31707,880,0,1909-04-07
345,4346,218,1,1920-08-14
964,21634,596,0,1953-07-25
973,4684,564,0,1948-03-24
759,24482,924,0,2008-09-11
901,54962,666,0,2018-06-16
290,18006,603,1,1962-08-20
185,60875,935,0,1902-02-13
320,20266,315,1,1923-02-07
596,84730,896,1,1949-05-16
634,72503,237,0,2004-12-17
584,2782,681,0,1993-06-15
597,76660,578,1,1907-09-17
866,89318,811,1,1926-11-27
361,26698,797,1,2017-12-18
513,16746,705,0,1965-07-11
506,67649,602,0,1944-09-08
240,36753,496,0,1965-04-22
410,76983,509,0,1913-06-08
930,76466,955,1,2010-01-08
484,30865,726,1,1945-04-03
822,31591,890,1,1946-03-16
983,59031,902,0,1991-09-19
372,50808,582,1,1967-12-17
226,15730,288,1,1990-09-10
702,33356,747,0,2015-11-14
722,93009,636,1,1986-03-19
255,26283,374,1,1969-11-25
122,48658,844,0,1913-07-07
712,34953,780,0,1922-07-18
217,89060,446,0,1955-05-19
600,24089,505,1,1987-07-04
126,24257,641,0,1940-03-21
887,30015,837,0,2003-07-24
791,59494,415,1,1946-06-29
218,4008,422,1,1986-08-13
952,8727,673,1,1919-06-08
396,74721,959,0,2005-10-10
554,62307,694,0,1978-04-18
637,41243,934,1,1996-07-25
871,10167,362,0,1953-02-21
508,68751,754,1,1954-04-27
723,74452,939,0,1985-07-17
824,67871,932,0,2016-12-30
465,70850,288,1,1902-10-18
406,97749,442,0,2004-01-13
472,48261,576,0,2016-03-17
319,76607,578,1,1939-05-24
705,89851,667,0,1931-03-06
686,88498,517,0,2019-06-07
121,52588,392,1,1907-05-07
857,64484,278,1,1900-01-19
838,66280,579,1,2006-06-13
726,87429,898,0,1993-04-27
370,25958,330,1,1928-07-05
435,3600,406,0,1933-03-11
907,64110,604,0,1961-06-16
294,8424,460,0,2017-09-03
365,52097,882,1,1944-03-17
202,83716,737,0,1962-03-03
544,40654,233,1,1996-10-16
103,88227,969,0,1969-11-06
277,70680,392,1,2007-07-12
150,31123,240,1,1940-06-08
160,11789,692,0,1959-09-11
351,13287,322,1,1912-07-24
258,2458,207,0,1917-08-23
479,34256,590,1,2008-02-13
571,8589,745,1,1992-02-18
854,19627,369,1,1942-04-25
463,62787,948,0,1972-11-26
271,96010,671,0,1994-04-05
144,13044,544,0,1925-10-03
509,3903,424,1,1937-07-16
766,46017,678,0,1958-10-06
435,25497,246,1,1921-08-20
672,30603,213,0,1925-02-04
926,99702,247,1,1939-11-09
641,80867,424,1,1998-02-06
330,25331,970,1,1927-01-29
168,4547,889,1,1941-10-08
195,107,432,1,1931-09-19
410,30708,630,1,1932-07-08
920,596,395,0,1973-01-27
800,17189,306,1,1993-11-14
489,99644,716,1,1993-06-27
327,48529,726,0,1953-10-23
571,80057,622,1,2018-04-30
740,38077,540,1,1905-03-27
470,64004,251,1,1964-06-26
751,57524,247,1,1952-11-28
744,29398,661,0,1947-01-13
479,74605,751,0,1972-05-31
752,46805,951,1,1940-06-25
217,45128,589,1,2003-11-30
667,85340,652,0,2007-07-03
551,58528,474,0,1943-08-20
859,87290,660,1,1961-03-24
180,79526,749,1,1995-10-14
902,24312,267,0,1943-06-25
765,56664,673,0,2014-12-26
127,66745,423,1,2019-03-07
698,5227,955,1,1969-10-01
921,81102,389,1,1911-12-14
795,19927,487,1,2010-05-18
756,48359,743,0,1978-09-30
574,40528,979,1,1993-07-06
571,37827,888,0,1986-02-28
406,66500,646,0,1910-02-04
143,84832,844,1,1993-12-04
866,92760,831,1,1961-06-08
685,49898,248,1,2004-02-06
744,22486,919,0,1957-03-01
159,22470,755,1,1933-05-11
822,39206,417,0,1965-11-17
212,35853,882,0,1906-04-30
656,42851,921,0,1940-09-23
100,78350,667,1,2014-02-26
795,49712,779,1,1936-06-11
137,30924,416,1,2005-05-06
598,25663,813,1,1941-07-02
247,38121,1000,0,1988-12-17
222,3615,899,0,1949-04-07
449,75215,614,1,2015-03-20
965,32750,782,1,1989-08-10
224,1420,469,0,1997-03-27
128,87359,880,1,2013-01-04
663,60530,417,1,1997-03-04
693,35230,367,1,1986-06-26
812,52857,461,1,1933-08-27
257,39300,213,1,1993-04-02
260,1384,425,0,2003-05-04
524,32231,346,0,2003-03-09
289,44500,443,0,1972-03-10
969,52477,449,0,2012-12-26
269,13223,414,1,1932-04-24
669,66078,614,1,1923-08-31
223,22555,356,1,1985-09-06
730,95388,844,1,1955-12-03
296,57085,556,0,1905-01-10
103,36184,620,1,1921-04-20
116,48386,332,1,2012-12-06
679,84923,790,0,1979-11-17
243,75945,562,1,1924-04-18
443,9212,955,0,2012-04-07
418,28643,399,0,2017-10-12
444,97557,951,1,1995-07-15
740,32568,284,1,1980-04-01
850,53416,395,1,1921-12-12
108,6130,862,0,1983-08-16
665,62554,564,1,1951-11-10
976,71436,575,1,1975-04-12
663,70246,527,1,1929-08-01
123,59133,211,0,1947-01-24
927,10001,492,0,1923-09-28
743,82126,858,1,1976-02-29
335,35801,741,0,1930-09-27
562,32270,278,0,1998-09-08
468,19984,252,1,1985-07-10
878,93961,912,0,1938-09-10
110,8566,981,1,1973-10-02
704,53752,994,1,1905-12-06
387,59470,359,0,1972-12-08
777,52235,423,0,1984-12-01
229,47466,906,0,1946-02-19
452,27683,544,0,1984-09-27
890,51397,302,1,1932-01-20
985,70657,282,1,1976-07-24
273,36946,752,1,1916-04-01
787,97094,766,0,2001-11-27
690,29945,209,1,1957-03-30
537,31363,225,1,1943-10-01
220,12042,600,1,1964-12-27
687,7653,742,1,2006-10-31
455,8554,456,0,1979-09-23
281,46977,455,1,1905-12-17
527,76438,637,0,1936-03-30
379,88499,775,1,1952-01-17
706,97462,346,0,1973-10-01
938,67427,721,1,1913-03-17
357,41466,825,0,2013-03-09
402,91243,901,1,1954-05-19
125,26680,621,1,1979-04-26
955,82941,339,0,1912-06-02
103,28666,322,0,1983-02-28
503,54594,743,1,1987-06-23
792,41202,749,0,1998-03-16
413,48957,684,1,2018-10-21
153,619,706,0,1924-03-17
564,89629,615,1,1910-04-17
604,91772,544,1,2000-04-04
990,45493,558,0,1923-02-26
910,5403,823,1,1927-01-14
610,18725,281,0,2004-04-23
686,78982,540,0,2018-05-31
658,83766,270,1,1907-10-30
112,18505,341,1,2008-08-27
743,91700,523,0,2011-11-01
506,11401,685,0,1932-08-14
590,63871,226,1,1960-11-26
985,87223,696,0,1912-10-25
329,90598,577,0,1917-05-13
595,2887,807,1,1978-03-20
556,60197,409,1,1926-01-08
872,2620,904,0,1950-02-27
380,2335,575,1,1925-10-04
367,54659,317,0,1927-10-01
286,70791,545,0,1935-09-12
558,58033,761,1,1936-12-18
149,54914,772,1,1998-11-06
108,68120,729,0,1958-09-26
768,97355,573,0,2002-03-13
774,86844,549,1,1963-07-15
942,33784,960,1,1974-05-11
222,83856,392,0,1958-09-26
170,77528,573,1,1904-06-08
263,86970,957,0,2019-01-31
540,97671,960,1,2006-09-14
265,81497,994,1,1988-11-06
352,74336,343,0,1927-11-21
627,64719,420,1,1973-11-15
998,76402,584,0,2015-01-21
814,73546,938,0,2015-10-24
193,35905,209,0,2012-06-04
480,28164,928,1,1919-06-11
216,87603,765,1,1912-07-10
617,8557,777,0,1984-05-10
741,58027,846,0,1968-08-25
843,88110,641,0,1904-09-23
460,98130,645,0,2017-12-09
507,20466,456,1,2001-02-17
669,35108,921,0,1994-01-22
517,69139,222,0,1969-09-08
269,25632,935,0,1954-11-11
528,73714,467,0,1928-12-11
872,74729,509,0,1982-03-31
399,93486,311,1,1907-03-04
156,82368,646,0,1929-03-21
575,31613,759,1,2002-10-05
607,2920,603,0,2008-10-07
333,64542,606,0,1977-01-02
277,60171,495,0,1925-03-22
748,5358,242,0,1934-10-16
712,77354,633,1,2003-10-02
145,75793,396,0,2002-04-30
249,99199,493,0,2000-07-10
968,79006,423,0,2011-06-09
577,14856,295,0,1905-04-29
801,14707,654,1,1963-09-11
282,98488,811,0,1911-08-13
790,79930,223,1,1939-11-08
812,55095,987,1,1928-02-13
246,79376,844,1,1957-02-26
865,74143,560,1,1970-02-07
485,61275,801,1,1972-07-20
838,69643,321,1,2014-03-06
644,88134,255,0,2013-05-29
423,51983,722,1,1910-11-21
335,88875,832,0,1951-03-06
711,83845,901,0,1999-09-16
256,33628,375,1,1999-04-07
817,33610,935,1,1911-06-10
400,72235,330,0,1992-09-29
637,3768,826,1,1929-04-30
108,18805,698,0,2017-06-14
202,86109,450,1,1934-10-17
802,24769,926,0,1927-04-02
774,79519,261,1,1958-04-07
409,9949,963,0,1945-09-22
418,5641,857,0,1928-03-11
816,96105,256,1,2003-10-22
400,84880,520,0,1935-11-30
590,95301,456,1,2017-04-07
557,89876,454,0,1954-07-11
339,75608,214,1,1950-02-21
990,57245,456,0,1996-06-11
505,90085,527,1,1992-09-01
335,49585,748,1,1920-08-27
953,5217,359,0,1988-05-30
923,24479,430,1,1921-01-24
462,68549,410,0,2017-08-27
776,8395,466,0,1949-04-17
688,13327,896,1,1951-07-29
997,33934,775,0,1929-09-25
975,47310,746,0,1915-08-23
358,68534,726,1,1932-09-10
970,30535,659,1,2001-11-20
871,43662,944,0,1963-06-13
468,27303,299,0,1988-03-10
967,7079,627,1,1988-10-31
431,23898,654,0,1915-10-22
307,51543,372,0,1928-10-18
108,40969,939,1,1914-12-26
279,72059,694,0,1945-07-21
853,52626,617,1,2002-10-30
700,15582,431,1,1968-05-15
306,20014,925,1,1927-08-21
545,4926,390,0,1950-11-26
385,64667,480,1,1928-05-19
400,83481,866,0,1920-07-12
934,73694,962,0,1987-10-05
838,20211,484,1,1996-03-30
284,51356,740,0,1944-08-17
365,81501,942,1,1980-09-16
265,27475,938,1,1928-07-25
885,90681,828,1,1923-07-09
135,22810,603,1,1975-03-01
587,38669,328,0,1936-03-14
383,80368,678,0,1993-03-08
282,95309,509,0,1904-09-24
202,86556,310,1,2019-01-18
534,88327,440,1,1998-10-16
429,92358,388,1,2009-04-20
696,21609,449,1,1945-03-01
356,8155,236,0,1975-02-21
847,49353,905,0,1979-02-26
379,58229,980,1,1901-10-03
987,94457,443,0,1991-11-08
645,88611,640,1,1974-07-16
393,24595,513,1,2019-10-15
352,7079,669,1,1983-02-02
128,76769,482,1,1988-07-04
898,3072,344,1,1999-02-05
110,14305,332,1,2011-01-20
778,1639,851,0,1990-06-03
219,43382,763,1,1973-10-23
809,15955,962,1,1912-12-26
338,87978,743,0,1909-07-29
184,13294,935,0,1989-10-01
629,24718,734,1,1980-02-21
701,44679,670,0,2000-01-27
335,85536,279,1,2013-03-13
290,38815,250,1,1987-09-06
772,78709,703,1,2018-10-01
124,40852,907,0,1926-07-01
355,72166,615,0,1967-12-06
470,32924,502,1,1957-06-03
847,71920,547,0,1930-07-22
836,45043,712,0,1969-11-02
471,11625,365,0,2003-04-09
207,43894,472,1,1942-08-17
456,85015,262,0,1907-07-04
408,72318,775,1,1993-12-25
337,34990,330,1,2006-02-18
697,39544,492,1,1938-01-21
662,99282,356,0,2015-01-11
551,96644,524,1,1960-09-04
702,93269,554,1,1965-04-02
883,91326,312,0,1914-03-13
205,55986,709,0,1988-11-07
234,36016,579,1,2007-12-09
792,82287,528,1,1904-07-23
260,19394,301,1,1906-09-08
737,65407,932,1,2015-08-06
901,29173,946,1,1942-06-19
504,8984,730,0,1926-03-27
256,89482,424,0,1955-12-16
256,15013,630,1,1934-03-15
576,44217,635,1,1907-10-05
673,53707,818,1,1943-11-09
278,93269,593,1,1981-11-15
699,74525,720,1,1932-05-24
892,87080,841,1,2009-06-10
627,97976,470,1,1931-02-23
